-nan , 
1.02593e+06 , 
1.02908e+06 , 
1.02907e+06 , 
1.00781e+06 , 
1.02955e+06 , 
1.02681e+06 , 
1.02951e+06 , 
1.02479e+06 , 
-nan , 
1.02553e+06 , 
1.02457e+06 , 
1.02601e+06 , 
1.02449e+06 , 
1.02496e+06 , 
1.0245e+06 , 
-nan , 
1.02517e+06 , 
1.02632e+06 , 
1.02453e+06 , 
1.02623e+06 , 
-nan , 
1.02501e+06 , 
-nan , 
-nan , 
1.02645e+06 , 
1.02379e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02426e+06 , 
1.02399e+06 , 
1.02462e+06 , 
1.02431e+06 , 
1.02472e+06 , 
-nan , 
1.02479e+06 , 
1.0248e+06 , 
1.02435e+06 , 
1.02382e+06 , 
-nan , 
1.02499e+06 , 
1.02357e+06 , 
1.02391e+06 , 
1.02355e+06 , 
-nan , 
1.02369e+06 , 
1.02368e+06 , 
1.02364e+06 , 
1.02385e+06 , 
1.02373e+06 , 
1.02398e+06 , 
1.02357e+06 , 
-nan , 
1.02413e+06 , 
-nan , 
1.02354e+06 , 
1.0239e+06 , 
-nan , 
1.02336e+06 , 
-nan , 
1.02352e+06 , 
1.02366e+06 , 
-nan , 
1.02346e+06 , 
-nan , 
1.02366e+06 , 
1.02349e+06 , 
1.02373e+06 , 
-nan , 
1.02372e+06 , 
1.02372e+06 , 
-nan , 
1.02347e+06 , 
1.02358e+06 , 
1.02374e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02347e+06 , 
-nan , 
-nan , 
1.02337e+06 , 
1.0236e+06 , 
-nan , 
-nan , 
1.02354e+06 , 
-nan , 
1.02341e+06 , 
-nan , 
1.0236e+06 , 
-nan , 
-nan , 
-nan , 
1.02344e+06 , 
1.02347e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02346e+06 , 
1.0235e+06 , 
-nan , 
-nan , 
1.02344e+06 , 
1.02355e+06 , 
-nan , 
-nan , 
1.02339e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02342e+06 , 
-nan , 
-nan , 
1.02342e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02348e+06 , 
-nan , 
-nan , 
-nan , 
1.02337e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02338e+06 , 
-nan , 
1.02337e+06 , 
-nan , 
1.02343e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02344e+06 , 
1.02338e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02336e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02341e+06 , 
1.02347e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02337e+06 , 
1.02337e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02339e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02337e+06 , 
1.02337e+06 , 
-nan , 
-nan , 
1.02347e+06 , 
1.02346e+06 , 
1.02336e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02326e+06 , 
-nan , 
1.02337e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02337e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02337e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02338e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02336e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02338e+06 , 
-nan , 
-nan , 
1.02342e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02336e+06 , 
1.02349e+06 , 
1.02325e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02344e+06 , 
1.02337e+06 , 
-nan , 
1.02337e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02336e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02326e+06 , 
-nan , 
-nan , 
1.02342e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02336e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02326e+06 , 
-nan , 
-nan , 
1.02337e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
1.02338e+06 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
1.00781e+06 , 
1.29126e+06 , 
-nan , 
1.39172e+06 , 
-nan , 
1.02688e+06 , 
1.82993e+06 , 
-nan , 
1.02688e+06 , 
1.35747e+06 , 
1.46989e+06 , 
-nan , 
9.83621e+06 , 
929412 , 
929300 , 
974846 , 
-nan , 
-nan , 
1.04086e+06 , 
1.27576e+06 , 
1.04077e+06 , 
1.04096e+06 , 
-nan , 
1.04086e+06 , 
1.60493e+06 , 
-nan , 
1.04086e+06 , 
1.31556e+06 , 
1.16321e+06 , 
-nan , 
2.852e+06 , 
1.01212e+06 , 
940430 , 
-nan , 
919889 , 
973735 , 
956673 , 
954211 , 
968975 , 
968614 , 
973735 , 
1.66395e+06 , 
1.24688e+06 , 
973735 , 
1.34268e+06 , 
1.02491e+06 , 
-nan , 
1.70593e+06 , 
931223 , 
940436 , 
-nan , 
-nan , 
986537 , 
987340 , 
986437 , 
973444 , 
973444 , 
986537 , 
1.72415e+06 , 
1.4708e+06 , 
986537 , 
993297 , 
1.00582e+06 , 
-nan , 
-nan , 
931909 , 
939543 , 
1.135e+06 , 
1.2137e+06 , 
939947 , 
928188 , 
940015 , 
938779 , 
938779 , 
939947 , 
1.71451e+06 , 
1.59383e+06 , 
939947 , 
1.33021e+06 , 
936359 , 
1.19666e+06 , 
996932 , 
928584 , 
929714 , 
-nan , 
-nan , 
940131 , 
940115 , 
940131 , 
940131 , 
940131 , 
1.75302e+06 , 
1.69451e+06 , 
940131 , 
929363 , 
942749 , 
1.24342e+06 , 
954355 , 
942694 , 
920795 , 
920978 , 
-nan , 
1.32262e+06 , 
943640 , 
943426 , 
943637 , 
943640 , 
943640 , 
943640 , 
1.32118e+06 , 
1.29412e+06 , 
943640 , 
944240 , 
925701 , 
900378 , 
943481 , 
927553 , 
920879 , 
1.33463e+06 , 
1.31868e+06 , 
923739 , 
1.34606e+06 , 
1.30708e+06 , 
905828 , 
905849 , 
905824 , 
905828 , 
905828 , 
905828 , 
910549 , 
1.29023e+06 , 
905828 , 
906008 , 
906861 , 
1.30927e+06 , 
907181 , 
908814 , 
908911 , 
899508 , 
902035 , 
1.00055e+06 , 
914192 , 
1.29664e+06 , 
909918 , 
1.30324e+06 , 
907965 , 
901186 , 
934007 , 
906979 , 
931542 , 
906905 , 
901534 , 
902283 , 
914173 , 
905545 , 
912192 , 
905468 , 
900961 , 
901035 , 
913194 , 
904492 , 
913068 , 
904432 , 
912966 , 
904390 , 
912726 , 
904172 , 
912681 , 
904275 , 
912319 , 
904347 , 
912157 , 
904308 , 
912353 , 
904057 , 
910979 , 
903903 , 
912967 , 
903522 , 
912574 , 
903463 , 
912913 , 
903404 , 
912905 , 
903249 , 
912807 , 
903233 , 
912687 , 
903251 , 
912384 , 
903232 , 
912780 , 
903001 , 
912557 , 
902929 , 
912951 , 
902566 , 
912572 , 
902510 , 
912815 , 
902563 , 
912887 , 
901860 , 
912742 , 
902470 , 
912892 , 
902411 , 
912798 , 
903028 , 
913358 , 
901826 , 
912876 , 
902099 , 
912670 , 
902121 , 
912864 , 
901963 , 
912856 , 
901822 , 
912790 , 
901825 , 
912816 , 
901735 , 
912861 , 
901689 , 
913064 , 
901363 , 
912965 , 
901549 , 
912829 , 
901562 , 
912988 , 
901450 , 
912620 , 
901774 , 
912950 , 
901382 , 
912913 , 
901365 , 
912864 , 
901349 , 
912950 , 
901253 , 
912847 , 
901277 , 
912827 , 
901238 , 
912866 , 
901169 , 
912889 , 
901152 , 
910643 , 
901095 , 
912840 , 
914099 , 
900240 , 
900600 , 
900077 , 
900490 , 
900564 , 
900506 , 
900402 , 
900394 , 
900559 , 
900317 , 
900284 , 
909649 , 
900509 , 
900249 , 
900255 , 
1.30433e+06 , 
898939 , 
900013 , 
899999 , 
899928 , 
899379 , 
899257 , 
899547 , 
899716 , 
899613 , 
899424 , 
898642 , 
899183 , 
899252 , 
899127 , 
898879 , 
898687 , 
898942 , 
898730 , 
898652 , 
898751 , 
898890 , 
898526 , 
898121 , 
909570 , 
899339 , 
898400 , 
898070 , 
897175 , 
898284 , 
897663 , 
898004 , 
897999 , 
897904 , 
897648 , 
897824 , 
897683 , 
897530 , 
897378 , 
897238 , 
896955 , 
894172 , 
893813 , 
891978 , 
896055 , 
896225 , 
896777 , 
896061 , 
895683 , 
893416 , 
893440 , 
893261 , 
892428 , 
901905 , 
896867 , 
892624 , 
891619 , 
890749 , 
891668 , 
891510 , 
891245 , 
891524 , 
891281 , 
891057 , 
890243 , 
888353 , 
890138 , 
889135 , 
889442 , 
888683 , 
888444 , 
888572 , 
887556 , 
1.26512e+06 , 
887893 , 
887710 , 
887321 , 
884893 , 
886599 , 
886217 , 
885317 , 
884892 , 
1.25867e+06 , 
884420 , 
1.25711e+06 , 
884261 , 
1.25731e+06 , 
884360 , 
1.26346e+06 , 
887877 , 
884152 , 
1.25834e+06 , 
1.2639e+06 , 
886788 , 
883786 , 
1.25862e+06 , 
1.26103e+06 , 
887141 , 
1.26233e+06 , 
886818 , 
1.2624e+06 , 
886837 , 
883659 , 
1.26159e+06 , 
1.26225e+06 , 
886559 , 
1.26233e+06 , 
885347 , 
1.26348e+06 , 
886118 , 
1.26288e+06 , 
886118 , 
1.26187e+06 , 
885703 , 
883662 , 
1.26272e+06 , 
885400 , 
1.26343e+06 , 
885535 , 
1.26335e+06 , 
885439 , 
1.26314e+06 , 
885541 , 
1.2626e+06 , 
885633 , 
884212 , 
884114 , 
1.26328e+06 , 
885175 , 
1.26322e+06 , 
885052 , 
1.26256e+06 , 
885219 , 
1.26091e+06 , 
884434 , 
1.26215e+06 , 
884916 , 
1.26335e+06 , 
884779 , 
1.26342e+06 , 
884828 , 
1.26341e+06 , 
884750 , 
1.26324e+06 , 
884640 , 
883418 , 
882605 , 
883608 , 
883491 , 
1.26275e+06 , 
884412 , 
1.26274e+06 , 
884511 , 
1.2628e+06 , 
884445 , 
883734 , 
883689 , 
1.26061e+06 , 
884555 , 
883136 , 
883320 , 
882999 , 
883436 , 
883445 , 
883230 , 
883419 , 
883037 , 
883929 , 
883171 , 
883067 , 
883020 , 
883133 , 
883361 , 
883024 , 
1.26262e+06 , 
883479 , 
882828 , 
882821 , 
882691 , 
882626 , 
882594 , 
882221 , 
882475 , 
882431 , 
882407 , 
882427 , 
882321 , 
882273 , 
882104 , 
881707 , 
882039 , 
881914 , 
881748 , 
881843 , 
881727 , 
881671 , 
1.26039e+06 , 
881574 , 
881069 , 
881428 , 
881423 , 
881269 , 
881255 , 
888801 , 
882010 , 
881101 , 
880968 , 
880155 , 
880037 , 
1.25828e+06 , 
880799 , 
880618 , 
880587 , 
880507 , 
880385 , 
880262 , 
879369 , 
878579 , 
879114 , 
879149 , 
878955 , 
878823 , 
878703 , 
878575 , 
877877 , 
1.25599e+06 , 
880547 , 
878494 , 
878482 , 
878333 , 
878168 , 
878006 , 
877904 , 
877779 , 
-nan , 
877241 , 
-nan , 
876167 , 
-nan , 
1.26284e+06 , 
880037 , 
878187 , 
878312 , 
877989 , 
878496 , 
878391 , 
877111 , 
878249 , 
877916 , 
878129 , 
878042 , 
878086 , 
876767 , 
878006 , 
875841 , 
878083 , 
877199 , 
877162 , 
876973 , 
876639 , 
876494 , 
876340 , 
876162 , 
875925 , 
875962 , 
-nan , 
876091 , 
876117 , 
876291 , 
876980 , 
876795 , 
876356 , 
876462 , 
876171 , 
876893 , 
876077 , 
875909 , 
875977 , 
876293 , 
877075 , 
876756 , 
875884 , 
875692 , 
-nan , 
877604 , 
877075 , 
876012 , 
876073 , 
876318 , 
876176 , 
876101 , 
876140 , 
876055 , 
876713 , 
875974 , 
875874 , 
875924 , 
876078 , 
874478 , 
876648 , 
875860 , 
-nan , 
875586 , 
875733 , 
875767 , 
875872 , 
875542 , 
875776 , 
875804 , 
875748 , 
875899 , 
875717 , 
-nan , 
875257 , 
875760 , 
875858 , 
875655 , 
875669 , 
875821 , 
875599 , 
-nan , 
875652 , 
-nan , 
-nan , 
-nan , 
875639 , 
875631 , 
-nan , 
-nan , 
874799 , 
-nan , 
-nan , 
-nan , 
-nan , 
875667 , 
875572 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
875608 , 
875635 , 
-nan , 
-nan , 
874816 , 
-nan , 
-nan , 
-nan , 
875621 , 
875619 , 
-nan , 
-nan , 
875601 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
875627 , 
-nan , 
875592 , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
-nan , 
