"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.8,5.78,488.28,509.81,9.3,2.68,5.88,1.6,425.7,0.73,0.32,0.11,3.3,0.41,4.3,NA,1
